MO;DY;HR;sinα;Ho
10;24;16;0,053;326,49
10;24;17;0,000;0,00
10;24;18;0,000;0,00
10;24;19;0,000;0,00
10;24;20;0,000;0,00
10;24;21;0,000;0,00
10;24;22;0,000;0,00
10;24;23;0,000;0,00
10;25;0;0,000;0,00
10;25;1;0,000;0,00
10;25;2;0,000;0,00
10;25;3;0,000;0,00
10;25;4;0,000;0,00
10;25;5;0,000;0,00
10;25;6;0,000;0,00
10;25;7;0,049;322,53
10;25;8;0,183;595,28
10;25;9;0,293;817,97
10;25;10;0,371;975,44
10;25;11;0,411;1056,96
10;25;12;0,411;1056,96
10;25;13;0,371;975,44
10;25;14;0,293;817,97
10;25;15;0,183;595,28
10;25;16;0,049;322,53
10;25;17;0,000;0,00
10;25;18;0,000;0,00
10;25;19;0,000;0,00
10;25;20;0,000;0,00
10;25;21;0,000;0,00
10;25;22;0,000;0,00
10;25;23;0,000;0,00
10;26;0;0,000;0,00
10;26;1;0,000;0,00
10;26;2;0,000;0,00
10;26;3;0,000;0,00
10;26;4;0,000;0,00
10;26;5;0,000;0,00
10;26;6;0,000;0,00
10;26;7;0,044;318,60
10;26;8;0,178;591,11
10;26;9;0,288;813,61
10;26;10;0,366;970,95
10;26;11;0,406;1052,39
10;26;12;0,406;1052,39
10;26;13;0,366;970,95
10;26;14;0,288;813,61
10;26;15;0,178;591,11
10;26;16;0,044;318,60
10;26;17;0,000;0,00
10;26;18;0,000;0,00
10;26;19;0,000;0,00
10;26;20;0,000;0,00
10;26;21;0,000;0,00
10;26;22;0,000;0,00
10;26;23;0,000;0,00
10;27;0;0,000;0,00
10;27;1;0,000;0,00
10;27;2;0,000;0,00
10;27;3;0,000;0,00
10;27;4;0,000;0,00
10;27;5;0,000;0,00
10;27;6;0,000;0,00
10;27;7;0,039;314,70
10;27;8;0,173;586,97
10;27;9;0,283;809,28
10;27;10;0,361;966,47
10;27;11;0,401;1047,84
10;27;12;0,401;1047,84
10;27;13;0,361;966,47
10;27;14;0,283;809,28
10;27;15;0,173;586,97
10;27;16;0,039;314,70
10;27;17;0,000;0,00
10;27;18;0,000;0,00
10;27;19;0,000;0,00
10;27;20;0,000;0,00
10;27;21;0,000;0,00
10;27;22;0,000;0,00
10;27;23;0,000;0,00
10;28;0;0,000;0,00
10;28;1;0,000;0,00
10;28;2;0,000;0,00
10;28;3;0,000;0,00
10;28;4;0,000;0,00
10;28;5;0,000;0,00
10;28;6;0,000;0,00
10;28;7;0,034;310,83
10;28;8;0,169;582,86
10;28;9;0,278;804,97
10;28;10;0,356;962,02
10;28;11;0,396;1043,32
10;28;12;0,396;1043,32
10;28;13;0,356;962,02
10;28;14;0,278;804,97
10;28;15;0,169;582,86
10;28;16;0,034;310,83
10;28;17;0,000;0,00
10;28;18;0,000;0,00
10;28;19;0,000;0,00
10;28;20;0,000;0,00
10;28;21;0,000;0,00
10;28;22;0,000;0,00
10;28;23;0,000;0,00
10;29;0;0,000;0,00
10;29;1;0,000;0,00
10;29;2;0,000;0,00
10;29;3;0,000;0,00
10;29;4;0,000;0,00
10;29;5;0,000;0,00
10;29;6;0,000;0,00
10;29;7;0,030;307,00
10;29;8;0,164;578,78
10;29;9;0,273;800,68
10;29;10;0,351;957,59
10;29;11;0,391;1038,81
10;29;12;0,391;1038,81
10;29;13;0,351;957,59
10;29;14;0,273;800,68
10;29;15;0,164;578,78
10;29;16;0,030;307,00
10;29;17;0,000;0,00
10;29;18;0,000;0,00
10;29;19;0,000;0,00
10;29;20;0,000;0,00
10;29;21;0,000;0,00
10;29;22;0,000;0,00
10;29;23;0,000;0,00
10;30;0;0,000;0,00
10;30;1;0,000;0,00
10;30;2;0,000;0,00
10;30;3;0,000;0,00
10;30;4;0,000;0,00
10;30;5;0,000;0,00
10;30;6;0,000;0,00
10;30;7;0,025;303,22
10;30;8;0,159;574,73
10;30;9;0,268;796,43
10;30;10;0,346;953,19
10;30;11;0,386;1034,33
10;30;12;0,386;1034,33
10;30;13;0,346;953,19
10;30;14;0,268;796,43
10;30;15;0,159;574,73
10;30;16;0,025;303,22
10;30;17;0,000;0,00
10;30;18;0,000;0,00
10;30;19;0,000;0,00
10;30;20;0,000;0,00
10;30;21;0,000;0,00
10;30;22;0,000;0,00
10;30;23;0,000;0,00
10;31;0;0,000;0,00
10;31;1;0,000;0,00
10;31;2;0,000;0,00
10;31;3;0,000;0,00
10;31;4;0,000;0,00
10;31;5;0,000;0,00
10;31;6;0,000;0,00
10;31;7;0,021;299,47
10;31;8;0,154;570,72
10;31;9;0,264;792,20
10;31;10;0,341;948,81
10;31;11;0,381;1029,88
10;31;12;0,381;1029,88
10;31;13;0,341;948,81
10;31;14;0,264;792,20
10;31;15;0,154;570,72
10;31;16;0,021;299,47
10;31;17;0,000;0,00
10;31;18;0,000;0,00
10;31;19;0,000;0,00
10;31;20;0,000;0,00
10;31;21;0,000;0,00
10;31;22;0,000;0,00
10;31;23;0,000;0,00
11;1;0;0,000;0,00
11;1;1;0,000;0,00
11;1;2;0,000;0,00
11;1;3;0,000;0,00
11;1;4;0,000;0,00
11;1;5;0,000;0,00
11;1;6;0,000;0,00
11;1;7;0,016;295,76
11;1;8;0,150;566,75
11;1;9;0,259;788,02
11;1;10;0,336;944,47
11;1;11;0,376;1025,46
11;1;12;0,376;1025,46
11;1;13;0,336;944,47
11;1;14;0,259;788,02
11;1;15;0,150;566,75
11;1;16;0,016;295,76
11;1;17;0,000;0,00
11;1;18;0,000;0,00
11;1;19;0,000;0,00
11;1;20;0,000;0,00
11;1;21;0,000;0,00
11;1;22;0,000;0,00
11;1;23;0,000;0,00
11;2;0;0,000;0,00
11;2;1;0,000;0,00
11;2;2;0,000;0,00
11;2;3;0,000;0,00
11;2;4;0,000;0,00
11;2;5;0,000;0,00
11;2;6;0,000;0,00
11;2;7;0,012;292,10
11;2;8;0,145;562,82
11;2;9;0,254;783,87
11;2;10;0,331;940,17
11;2;11;0,371;1021,08
11;2;12;0,371;1021,08
11;2;13;0,331;940,17
11;2;14;0,254;783,87
11;2;15;0,145;562,82
11;2;16;0,012;292,10
11;2;17;0,000;0,00
11;2;18;0,000;0,00
11;2;19;0,000;0,00
11;2;20;0,000;0,00
11;2;21;0,000;0,00
11;2;22;0,000;0,00
11;2;23;0,000;0,00
11;3;0;0,000;0,00
11;3;1;0,000;0,00
11;3;2;0,000;0,00
11;3;3;0,000;0,00
11;3;4;0,000;0,00
11;3;5;0,000;0,00
11;3;6;0,000;0,00
11;3;7;0,008;288,48
11;3;8;0,141;558,93
11;3;9;0,249;779,76
11;3;10;0,326;935,90
11;3;11;0,366;1016,73
11;3;12;0,366;1016,73
11;3;13;0,326;935,90
11;3;14;0,249;779,76
11;3;15;0,141;558,93
11;3;16;0,008;288,48
11;3;17;0,000;0,00
11;3;18;0,000;0,00
11;3;19;0,000;0,00
11;3;20;0,000;0,00
11;3;21;0,000;0,00
11;3;22;0,000;0,00
11;3;23;0,000;0,00
11;4;0;0,000;0,00
11;4;1;0,000;0,00
11;4;2;0,000;0,00
11;4;3;0,000;0,00
11;4;4;0,000;0,00
11;4;5;0,000;0,00
11;4;6;0,000;0,00
11;4;7;0,003;284,91
11;4;8;0,136;555,09
11;4;9;0,245;775,69
11;4;10;0,321;931,68
11;4;11;0,361;1012,42
11;4;12;0,361;1012,42
11;4;13;0,321;931,68
11;4;14;0,245;775,69
11;4;15;0,136;555,09
11;4;16;0,003;284,91
11;4;17;0,000;0,00
11;4;18;0,000;0,00
11;4;19;0,000;0,00
11;4;20;0,000;0,00
11;4;21;0,000;0,00
11;4;22;0,000;0,00
11;4;23;0,000;0,00
11;5;0;0,000;0,00
11;5;1;0,000;0,00
11;5;2;0,000;0,00
11;5;3;0,000;0,00
11;5;4;0,000;0,00
11;5;5;0,000;0,00
11;5;6;0,000;0,00
11;5;7;0,000;0,00
11;5;8;0,132;551,29
11;5;9;0,240;771,66
11;5;10;0,317;927,49
11;5;11;0,357;1008,16
11;5;12;0,357;1008,16
11;5;13;0,317;927,49
11;5;14;0,240;771,66
11;5;15;0,132;551,29
11;5;16;0,000;0,00
11;5;17;0,000;0,00
11;5;18;0,000;0,00
11;5;19;0,000;0,00
11;5;20;0,000;0,00
11;5;21;0,000;0,00
11;5;22;0,000;0,00
11;5;23;0,000;0,00
11;6;0;0,000;0,00
11;6;1;0,000;0,00
11;6;2;0,000;0,00
11;6;3;0,000;0,00
11;6;4;0,000;0,00
11;6;5;0,000;0,00
11;6;6;0,000;0,00
11;6;7;0,000;0,00
11;6;8;0,128;547,54
11;6;9;0,236;767,69
11;6;10;0,312;923,36
11;6;11;0,352;1003,94
11;6;12;0,352;1003,94
11;6;13;0,312;923,36
11;6;14;0,236;767,69
11;6;15;0,128;547,54
11;6;16;0,000;0,00
11;6;17;0,000;0,00
11;6;18;0,000;0,00
11;6;19;0,000;0,00
11;6;20;0,000;0,00
11;6;21;0,000;0,00
11;6;22;0,000;0,00
11;6;23;0,000;0,00
11;7;0;0,000;0,00
11;7;1;0,000;0,00
11;7;2;0,000;0,00
11;7;3;0,000;0,00
11;7;4;0,000;0,00
11;7;5;0,000;0,00
11;7;6;0,000;0,00
11;7;7;0,000;0,00
11;7;8;0,123;543,84
11;7;9;0,231;763,76
11;7;10;0,308;919,27
11;7;11;0,347;999,76
11;7;12;0,347;999,76
11;7;13;0,308;919,27
11;7;14;0,231;763,76
11;7;15;0,123;543,84
11;7;16;0,000;0,00
11;7;17;0,000;0,00
11;7;18;0,000;0,00
11;7;19;0,000;0,00
11;7;20;0,000;0,00
11;7;21;0,000;0,00
11;7;22;0,000;0,00
11;7;23;0,000;0,00
11;8;0;0,000;0,00
11;8;1;0,000;0,00
11;8;2;0,000;0,00
11;8;3;0,000;0,00
11;8;4;0,000;0,00
11;8;5;0,000;0,00
11;8;6;0,000;0,00
11;8;7;0,000;0,00
11;8;8;0,119;540,19
11;8;9;0,227;759,88
11;8;10;0,303;915,23
11;8;11;0,343;995,65
11;8;12;0,343;995,65
11;8;13;0,303;915,23
11;8;14;0,227;759,88
11;8;15;0,119;540,19
11;8;16;0,000;0,00
11;8;17;0,000;0,00
11;8;18;0,000;0,00
11;8;19;0,000;0,00
11;8;20;0,000;0,00
11;8;21;0,000;0,00
11;8;22;0,000;0,00
11;8;23;0,000;0,00
11;9;0;0,000;0,00
11;9;1;0,000;0,00
11;9;2;0,000;0,00
11;9;3;0,000;0,00
11;9;4;0,000;0,00
11;9;5;0,000;0,00
11;9;6;0,000;0,00
11;9;7;0,000;0,00
11;9;8;0,115;536,60
11;9;9;0,223;756,06
11;9;10;0,299;911,25
11;9;11;0,339;991,58
11;9;12;0,339;991,58
11;9;13;0,299;911,25
11;9;14;0,223;756,06
11;9;15;0,115;536,60
11;9;16;0,000;0,00
11;9;17;0,000;0,00
11;9;18;0,000;0,00
11;9;19;0,000;0,00
11;9;20;0,000;0,00
11;9;21;0,000;0,00
11;9;22;0,000;0,00
11;9;23;0,000;0,00
11;10;0;0,000;0,00
11;10;1;0,000;0,00
11;10;2;0,000;0,00
11;10;3;0,000;0,00
11;10;4;0,000;0,00
11;10;5;0,000;0,00
11;10;6;0,000;0,00
11;10;7;0,000;0,00
11;10;8;0,111;533,06
11;10;9;0,219;752,30
11;10;10;0,295;907,32
11;10;11;0,334;987,57
11;10;12;0,334;987,57
11;10;13;0,295;907,32
11;10;14;0,219;752,30
11;10;15;0,111;533,06
11;10;16;0,000;0,00
11;10;17;0,000;0,00
11;10;18;0,000;0,00
11;10;19;0,000;0,00
11;10;20;0,000;0,00
11;10;21;0,000;0,00
11;10;22;0,000;0,00
11;10;23;0,000;0,00
11;11;0;0,000;0,00
11;11;1;0,000;0,00
11;11;2;0,000;0,00
11;11;3;0,000;0,00
11;11;4;0,000;0,00
11;11;5;0,000;0,00
11;11;6;0,000;0,00
11;11;7;0,000;0,00
11;11;8;0,107;529,59
11;11;9;0,215;748,60
11;11;10;0,291;903,46
11;11;11;0,330;983,62
11;11;12;0,330;983,62
11;11;13;0,291;903,46
11;11;14;0,215;748,60
11;11;15;0,107;529,59
11;11;16;0,000;0,00
11;11;17;0,000;0,00
11;11;18;0,000;0,00
11;11;19;0,000;0,00
11;11;20;0,000;0,00
11;11;21;0,000;0,00
11;11;22;0,000;0,00
11;11;23;0,000;0,00
11;12;0;0,000;0,00
11;12;1;0,000;0,00
11;12;2;0,000;0,00
11;12;3;0,000;0,00
11;12;4;0,000;0,00
11;12;5;0,000;0,00
11;12;6;0,000;0,00
11;12;7;0,000;0,00
11;12;8;0,104;526,17
11;12;9;0,211;744,95
11;12;10;0,287;899,65
11;12;11;0,326;979,73
11;12;12;0,326;979,73
11;12;13;0,287;899,65
11;12;14;0,211;744,95
11;12;15;0,104;526,17
11;12;16;0,000;0,00
11;12;17;0,000;0,00
11;12;18;0,000;0,00
11;12;19;0,000;0,00
11;12;20;0,000;0,00
11;12;21;0,000;0,00
11;12;22;0,000;0,00
11;12;23;0,000;0,00
11;13;0;0,000;0,00
11;13;1;0,000;0,00
11;13;2;0,000;0,00
11;13;3;0,000;0,00
11;13;4;0,000;0,00
11;13;5;0,000;0,00
11;13;6;0,000;0,00
11;13;7;0,000;0,00
11;13;8;0,100;522,82
11;13;9;0,207;741,37
11;13;10;0,283;895,91
11;13;11;0,322;975,91
11;13;12;0,322;975,91
11;13;13;0,283;895,91
11;13;14;0,207;741,37
11;13;15;0,100;522,82
11;13;16;0,000;0,00
11;13;17;0,000;0,00
11;13;18;0,000;0,00
11;13;19;0,000;0,00
11;13;20;0,000;0,00
11;13;21;0,000;0,00
11;13;22;0,000;0,00
11;13;23;0,000;0,00
11;14;0;0,000;0,00
11;14;1;0,000;0,00
11;14;2;0,000;0,00
11;14;3;0,000;0,00
11;14;4;0,000;0,00
11;14;5;0,000;0,00
11;14;6;0,000;0,00
11;14;7;0,000;0,00
11;14;8;0,096;519,53
11;14;9;0,203;737,86
11;14;10;0,279;892,24
11;14;11;0,318;972,16
11;14;12;0,318;972,16
11;14;13;0,279;892,24
11;14;14;0,203;737,86
11;14;15;0,096;519,53
11;14;16;0,000;0,00
11;14;17;0,000;0,00
11;14;18;0,000;0,00
11;14;19;0,000;0,00
11;14;20;0,000;0,00
11;14;21;0,000;0,00
11;14;22;0,000;0,00
11;14;23;0,000;0,00
11;15;0;0,000;0,00
11;15;1;0,000;0,00
11;15;2;0,000;0,00
11;15;3;0,000;0,00
11;15;4;0,000;0,00
11;15;5;0,000;0,00
11;15;6;0,000;0,00
11;15;7;0,000;0,00
11;15;8;0,093;516,31
11;15;9;0,199;734,41
11;15;10;0,275;888,64
11;15;11;0,314;968,47
11;15;12;0,314;968,47
11;15;13;0,275;888,64
11;15;14;0,199;734,41
11;15;15;0,093;516,31
11;15;16;0,000;0,00
11;15;17;0,000;0,00
11;15;18;0,000;0,00
11;15;19;0,000;0,00
11;15;20;0,000;0,00
11;15;21;0,000;0,00
11;15;22;0,000;0,00
11;15;23;0,000;0,00
11;16;0;0,000;0,00
11;16;1;0,000;0,00
11;16;2;0,000;0,00
11;16;3;0,000;0,00
11;16;4;0,000;0,00
11;16;5;0,000;0,00
11;16;6;0,000;0,00
11;16;7;0,000;0,00
11;16;8;0,089;513,15
11;16;9;0,196;731,04
11;16;10;0,271;885,11
11;16;11;0,310;964,86
11;16;12;0,310;964,86
11;16;13;0,271;885,11
11;16;14;0,196;731,04
11;16;15;0,089;513,15
11;16;16;0,000;0,00
11;16;17;0,000;0,00
11;16;18;0,000;0,00
11;16;19;0,000;0,00
11;16;20;0,000;0,00
11;16;21;0,000;0,00
11;16;22;0,000;0,00
11;16;23;0,000;0,00
11;17;0;0,000;0,00
11;17;1;0,000;0,00
11;17;2;0,000;0,00
11;17;3;0,000;0,00
11;17;4;0,000;0,00
11;17;5;0,000;0,00
11;17;6;0,000;0,00
11;17;7;0,000;0,00
11;17;8;0,086;510,06
11;17;9;0,192;727,73
11;17;10;0,267;881,65
11;17;11;0,306;961,32
11;17;12;0,306;961,32
11;17;13;0,267;881,65
11;17;14;0,192;727,73
11;17;15;0,086;510,06
11;17;16;0,000;0,00
11;17;17;0,000;0,00
11;17;18;0,000;0,00
11;17;19;0,000;0,00
11;17;20;0,000;0,00
11;17;21;0,000;0,00
11;17;22;0,000;0,00
11;17;23;0,000;0,00
11;18;0;0,000;0,00
11;18;1;0,000;0,00
11;18;2;0,000;0,00
11;18;3;0,000;0,00
11;18;4;0,000;0,00
11;18;5;0,000;0,00
11;18;6;0,000;0,00
11;18;7;0,000;0,00
11;18;8;0,082;507,05
11;18;9;0,189;724,50
11;18;10;0,264;878,27
11;18;11;0,303;957,86
11;18;12;0,303;957,86
11;18;13;0,264;878,27
11;18;14;0,189;724,50
11;18;15;0,082;507,05
11;18;16;0,000;0,00
11;18;17;0,000;0,00
11;18;18;0,000;0,00
11;18;19;0,000;0,00
11;18;20;0,000;0,00
11;18;21;0,000;0,00
11;18;22;0,000;0,00
11;18;23;0,000;0,00
11;19;0;0,000;0,00
11;19;1;0,000;0,00
11;19;2;0,000;0,00
11;19;3;0,000;0,00
11;19;4;0,000;0,00
11;19;5;0,000;0,00
11;19;6;0,000;0,00
11;19;7;0,000;0,00
11;19;8;0,079;504,11
11;19;9;0,185;721,35
11;19;10;0,260;874,96
11;19;11;0,299;954,48
11;19;12;0,299;954,48
11;19;13;0,260;874,96
11;19;14;0,185;721,35
11;19;15;0,079;504,11
11;19;16;0,000;0,00
11;19;17;0,000;0,00
11;19;18;0,000;0,00
11;19;19;0,000;0,00
11;19;20;0,000;0,00
11;19;21;0,000;0,00
11;19;22;0,000;0,00
11;19;23;0,000;0,00
11;20;0;0,000;0,00
11;20;1;0,000;0,00
11;20;2;0,000;0,00
11;20;3;0,000;0,00
11;20;4;0,000;0,00
11;20;5;0,000;0,00
11;20;6;0,000;0,00
11;20;7;0,000;0,00
11;20;8;0,076;501,24
11;20;9;0,182;718,28
11;20;10;0,257;871,74
11;20;11;0,296;951,18
11;20;12;0,296;951,18
11;20;13;0,257;871,74
11;20;14;0,182;718,28
11;20;15;0,076;501,24
11;20;16;0,000;0,00
11;20;17;0,000;0,00
11;20;18;0,000;0,00
11;20;19;0,000;0,00
11;20;20;0,000;0,00
11;20;21;0,000;0,00
11;20;22;0,000;0,00
11;20;23;0,000;0,00
11;21;0;0,000;0,00
11;21;1;0,000;0,00
11;21;2;0,000;0,00
11;21;3;0,000;0,00
11;21;4;0,000;0,00
11;21;5;0,000;0,00
11;21;6;0,000;0,00
11;21;7;0,000;0,00
11;21;8;0,073;498,45
11;21;9;0,179;715,28
11;21;10;0,254;868,60
11;21;11;0,292;947,97
11;21;12;0,292;947,97
11;21;13;0,254;868,60
11;21;14;0,179;715,28
11;21;15;0,073;498,45
11;21;16;0,000;0,00
11;21;17;0,000;0,00
11;21;18;0,000;0,00
11;21;19;0,000;0,00
11;21;20;0,000;0,00
11;21;21;0,000;0,00
11;21;22;0,000;0,00
11;21;23;0,000;0,00
11;22;0;0,000;0,00
11;22;1;0,000;0,00
11;22;2;0,000;0,00
11;22;3;0,000;0,00
11;22;4;0,000;0,00
11;22;5;0,000;0,00
11;22;6;0,000;0,00
11;22;7;0,000;0,00
11;22;8;0,070;495,74
11;22;9;0,176;712,37
11;22;10;0,251;865,55
11;22;11;0,289;944,84
11;22;12;0,289;944,84
11;22;13;0,251;865,55
11;22;14;0,176;712,37
11;22;15;0,070;495,74
11;22;16;0,000;0,00
11;22;17;0,000;0,00
11;22;18;0,000;0,00
11;22;19;0,000;0,00
11;22;20;0,000;0,00
11;22;21;0,000;0,00
11;22;22;0,000;0,00
11;22;23;0,000;0,00
11;23;0;0,000;0,00
11;23;1;0,000;0,00
11;23;2;0,000;0,00
11;23;3;0,000;0,00
11;23;4;0,000;0,00
11;23;5;0,000;0,00
11;23;6;0,000;0,00
11;23;7;0,000;0,00
11;23;8;0,067;493,11
11;23;9;0,173;709,54
11;23;10;0,247;862,58
11;23;11;0,286;941,80
11;23;12;0,286;941,80
11;23;13;0,247;862,58
11;23;14;0,173;709,54
11;23;15;0,067;493,11
11;23;16;0,000;0,00
11;23;17;0,000;0,00
11;23;18;0,000;0,00
11;23;19;0,000;0,00
11;23;20;0,000;0,00
11;23;21;0,000;0,00
11;23;22;0,000;0,00
11;23;23;0,000;0,00
11;24;0;0,000;0,00
11;24;1;0,000;0,00
11;24;2;0,000;0,00
11;24;3;0,000;0,00
11;24;4;0,000;0,00
11;24;5;0,000;0,00
11;24;6;0,000;0,00
11;24;7;0,000;0,00
11;24;8;0,064;490,56
11;24;9;0,170;706,80
11;24;10;0,244;859,70
11;24;11;0,283;938,85
11;24;12;0,283;938,85
11;24;13;0,244;859,70
11;24;14;0,170;706,80
11;24;15;0,064;490,56
11;24;16;0,000;0,00
11;24;17;0,000;0,00
11;24;18;0,000;0,00
11;24;19;0,000;0,00
11;24;20;0,000;0,00
11;24;21;0,000;0,00
11;24;22;0,000;0,00
11;24;23;0,000;0,00
11;25;0;0,000;0,00
11;25;1;0,000;0,00
11;25;2;0,000;0,00
11;25;3;0,000;0,00
11;25;4;0,000;0,00
11;25;5;0,000;0,00
11;25;6;0,000;0,00
11;25;7;0,000;0,00
11;25;8;0,062;488,09
11;25;9;0,167;704,14
11;25;10;0,242;856,91
11;25;11;0,280;936,00
11;25;12;0,280;936,00
11;25;13;0,242;856,91
11;25;14;0,167;704,14
11;25;15;0,062;488,09
11;25;16;0,000;0,00
11;25;17;0,000;0,00
11;25;18;0,000;0,00
11;25;19;0,000;0,00
11;25;20;0,000;0,00
11;25;21;0,000;0,00
11;25;22;0,000;0,00
11;25;23;0,000;0,00
11;26;0;0,000;0,00
11;26;1;0,000;0,00
11;26;2;0,000;0,00
11;26;3;0,000;0,00
11;26;4;0,000;0,00
11;26;5;0,000;0,00
11;26;6;0,000;0,00
11;26;7;0,000;0,00
11;26;8;0,059;485,70
11;26;9;0,164;701,58
11;26;10;0,239;854,22
11;26;11;0,277;933,23
11;26;12;0,277;933,23
11;26;13;0,239;854,22
11;26;14;0,164;701,58
11;26;15;0,059;485,70
11;26;16;0,000;0,00
11;26;17;0,000;0,00
11;26;18;0,000;0,00
11;26;19;0,000;0,00
11;26;20;0,000;0,00
11;26;21;0,000;0,00
11;26;22;0,000;0,00
11;26;23;0,000;0,00
11;27;0;0,000;0,00
11;27;1;0,000;0,00
11;27;2;0,000;0,00
11;27;3;0,000;0,00
11;27;4;0,000;0,00
11;27;5;0,000;0,00
11;27;6;0,000;0,00
11;27;7;0,000;0,00
11;27;8;0,057;483,40
11;27;9;0,162;699,10
11;27;10;0,236;851,62
11;27;11;0,274;930,57
11;27;12;0,274;930,57
11;27;13;0,236;851,62
11;27;14;0,162;699,10
11;27;15;0,057;483,40
11;27;16;0,000;0,00
11;27;17;0,000;0,00
11;27;18;0,000;0,00
11;27;19;0,000;0,00
11;27;20;0,000;0,00
11;27;21;0,000;0,00
11;27;22;0,000;0,00
11;27;23;0,000;0,00
11;28;0;0,000;0,00
11;28;1;0,000;0,00
11;28;2;0,000;0,00
11;28;3;0,000;0,00
11;28;4;0,000;0,00
11;28;5;0,000;0,00
11;28;6;0,000;0,00
11;28;7;0,000;0,00
11;28;8;0,054;481,19
11;28;9;0,159;696,72
11;28;10;0,233;849,12
11;28;11;0,272;928,01
11;28;12;0,272;928,01
11;28;13;0,233;849,12
11;28;14;0,159;696,72
11;28;15;0,054;481,19
11;28;16;0,000;0,00
11;28;17;0,000;0,00
11;28;18;0,000;0,00
11;28;19;0,000;0,00
11;28;20;0,000;0,00
11;28;21;0,000;0,00
11;28;22;0,000;0,00
11;28;23;0,000;0,00
11;29;0;0,000;0,00
11;29;1;0,000;0,00
11;29;2;0,000;0,00
11;29;3;0,000;0,00
11;29;4;0,000;0,00
11;29;5;0,000;0,00
11;29;6;0,000;0,00
11;29;7;0,000;0,00
11;29;8;0,052;479,06
11;29;9;0,157;694,43
11;29;10;0,231;846,71
11;29;11;0,269;925,54
11;29;12;0,269;925,54
11;29;13;0,231;846,71
11;29;14;0,157;694,43
11;29;15;0,052;479,06
11;29;16;0,000;0,00
11;29;17;0,000;0,00
11;29;18;0,000;0,00
11;29;19;0,000;0,00
11;29;20;0,000;0,00
11;29;21;0,000;0,00
11;29;22;0,000;0,00
11;29;23;0,000;0,00
11;30;0;0,000;0,00
11;30;1;0,000;0,00
11;30;2;0,000;0,00
11;30;3;0,000;0,00
11;30;4;0,000;0,00
11;30;5;0,000;0,00
11;30;6;0,000;0,00
11;30;7;0,000;0,00
11;30;8;0,050;477,03
11;30;9;0,154;692,23
11;30;10;0,229;844,41
11;30;11;0,267;923,18
11;30;12;0,267;923,18
11;30;13;0,229;844,41
11;30;14;0,154;692,23
11;30;15;0,050;477,03
11;30;16;0,000;0,00
11;30;17;0,000;0,00
11;30;18;0,000;0,00
11;30;19;0,000;0,00
11;30;20;0,000;0,00
11;30;21;0,000;0,00
11;30;22;0,000;0,00
11;30;23;0,000;0,00
12;1;0;0,000;0,00
12;1;1;0,000;0,00
12;1;2;0,000;0,00
12;1;3;0,000;0,00
12;1;4;0,000;0,00
12;1;5;0,000;0,00
12;1;6;0,000;0,00
12;1;7;0,000;0,00
12;1;8;0,048;475,08
12;1;9;0,152;690,14
12;1;10;0,226;842,21
12;1;11;0,265;920,92
12;1;12;0,265;920,92
12;1;13;0,226;842,21
12;1;14;0,152;690,14
12;1;15;0,048;475,08
12;1;16;0,000;0,00
12;1;17;0,000;0,00
12;1;18;0,000;0,00
12;1;19;0,000;0,00
12;1;20;0,000;0,00
12;1;21;0,000;0,00
12;1;22;0,000;0,00
12;1;23;0,000;0,00
12;2;0;0,000;0,00
12;2;1;0,000;0,00
12;2;2;0,000;0,00
12;2;3;0,000;0,00
12;2;4;0,000;0,00
12;2;5;0,000;0,00
12;2;6;0,000;0,00
12;2;7;0,000;0,00
12;2;8;0,046;473,22
12;2;9;0,150;688,14
12;2;10;0,224;840,11
12;2;11;0,262;918,77
12;2;12;0,262;918,77
12;2;13;0,224;840,11
12;2;14;0,150;688,14
12;2;15;0,046;473,22
12;2;16;0,000;0,00
12;2;17;0,000;0,00
12;2;18;0,000;0,00
12;2;19;0,000;0,00
12;2;20;0,000;0,00
12;2;21;0,000;0,00
12;2;22;0,000;0,00
12;2;23;0,000;0,00
12;3;0;0,000;0,00
12;3;1;0,000;0,00
12;3;2;0,000;0,00
12;3;3;0,000;0,00
12;3;4;0,000;0,00
12;3;5;0,000;0,00
12;3;6;0,000;0,00
12;3;7;0,000;0,00
12;3;8;0,044;471,46
12;3;9;0,148;686,24
12;3;10;0,222;838,11
12;3;11;0,260;916,72
12;3;12;0,260;916,72
12;3;13;0,222;838,11
12;3;14;0,148;686,24
12;3;15;0,044;471,46
12;3;16;0,000;0,00
12;3;17;0,000;0,00
12;3;18;0,000;0,00
12;3;19;0,000;0,00
12;3;20;0,000;0,00
12;3;21;0,000;0,00
12;3;22;0,000;0,00
12;3;23;0,000;0,00
12;4;0;0,000;0,00
12;4;1;0,000;0,00
12;4;2;0,000;0,00
12;4;3;0,000;0,00
12;4;4;0,000;0,00
12;4;5;0,000;0,00
12;4;6;0,000;0,00
12;4;7;0,000;0,00
12;4;8;0,042;469,79
12;4;9;0,146;684,44
12;4;10;0,220;836,22
12;4;11;0,258;914,79
12;4;12;0,258;914,79
12;4;13;0,220;836,22
12;4;14;0,146;684,44
12;4;15;0,042;469,79
12;4;16;0,000;0,00
12;4;17;0,000;0,00
12;4;18;0,000;0,00
12;4;19;0,000;0,00
12;4;20;0,000;0,00
12;4;21;0,000;0,00
12;4;22;0,000;0,00
12;4;23;0,000;0,00
12;5;0;0,000;0,00
12;5;1;0,000;0,00
12;5;2;0,000;0,00
12;5;3;0,000;0,00
